Open,High,Low,Close,Volume,Dividends,Stock Splits,Moving_Average,RSI,MACD,Signal
185.22000122070312,203.8800048828125,182.0,198.8800048828125,100308800,0.0,0.0,215.62000122070313,28.75976093889315,-1.4732595439159866,5.925696493217701
200.75,202.89999389648438,192.6699981689453,200.63999938964844,73783900,0.0,0.0,211.2240020751953,31.518380371643687,-3.689749981487722,4.002351541881129
200.77000427246094,203.49000549316406,191.47999572753906,191.75999450683594,71159800,0.0,0.0,203.16199951171876,29.121558097147144,-6.40289692078963,1.9210805306513827
195.6999969482422,200.6999969482422,192.0399932861328,198.83999633789062,65033900,0.0,0.0,199.55799865722656,35.01633567249303,-7.798379207683354,-0.02297679912296578
197.0500030517578,200.8800048828125,195.11000061035156,200.0,58648300,0.0,0.0,198.0239990234375,29.150818160291507,-8.751336957690967,-1.7687676432046806
199.02000427246094,199.25999450683594,194.6699981689453,197.49000549316406,64044900,0.0,0.0,197.74599914550782,29.782486254661336,-9.735114563636046,-3.3621237778504485
198.47000122070312,208.49000549316406,197.05999755859375,207.8300018310547,76247400,0.0,0.0,199.18399963378906,45.954787637205776,-9.35006706244667,-4.559764599384537
207.38999938964844,208.44000244140625,198.75,201.3800048828125,70250000,0.0,0.0,201.10800170898438,40.84425435989651,-9.676218644639846,-5.583091066158708
205.02000427246094,215.8800048828125,204.82000732421875,214.13999938964844,89848500,0.0,0.0,204.16800231933593,47.546808736343344,-8.489368946126405,-6.164362845644555
211.14999389648438,219.8000030517578,210.8000030517578,216.1199951171875,88765100,0.0,0.0,207.39200134277343,42.39336934198075,-7.256469892414515,-6.382789126067371
217.07000732421875,222.97999572753906,214.08999633789062,222.72000122070312,76435200,0.0,0.0,212.43800048828126,50.048945820247994,-5.488246498714375,-6.2038774087050745
224.8800048828125,228.22000122070312,219.55999755859375,221.10000610351562,74001200,0.0,0.0,215.09200134277344,44.185305426552205,-4.1971914941123885,-5.8025344976290985
222.6699981689453,224.66000366210938,218.86000061035156,223.27000427246094,70146000,0.0,0.0,219.47000122070312,53.9426776938931,-2.8848539050867146,-5.218991716239916
223.82000732421875,224.8000030517578,210.32000732421875,210.66000366210938,79514500,0.0,0.0,218.7740020751953,51.76484850275229,-3.1922207678095162,-4.81363382385869
214.4600067138672,221.47999572753906,214.2100067138672,220.32000732421875,81525200,0.0,0.0,219.61400451660157,62.52629458132822,-2.3538892437912295,-4.321681312898196
218.75,219.08999633789062,211.00999450683594,213.2100067138672,59301200,0.0,0.0,217.71200561523438,56.911914844774145,-2.4461452520126272,-3.9465719078290444
213.25,215.66000366210938,206.94000244140625,209.2100067138672,62821400,0.0,0.0,215.3340057373047,60.13946233729571,-2.949320779087259,-3.7471207492864638
209.72000122070312,211.83999633789062,202.58999633789062,205.75,64116400,0.0,0.0,211.8300048828125,54.19143775087318,-3.7236551166750473,-3.7424276052050436
209.8000030517578,214.88999938964844,205.97000122070312,206.27999877929688,62308800,0.0,0.0,210.95400390625,53.83863063353457,-4.269604448796798,-3.8478632895087777
208.6300048828125,214.57000732421875,207.02999877929688,214.11000061035156,63370600,0.0,0.0,209.71200256347657,59.538565225371904,-3.812287307964425,-3.8407480761623556
215.25999450683594,219.89999389648438,209.63999938964844,210.60000610351562,76714200,0.0,0.0,209.19000244140625,51.72499969117531,-3.809529534716688,-3.8345043559126313
210.58999633789062,222.22000122070312,210.57000732421875,219.41000366210938,80651800,0.0,0.0,211.2300018310547,60.90744108334641,-2.797264711734954,-3.6270561091635822
223.49000549316406,235.0,222.25,230.1699981689453,119355000,0.0,0.0,216.11400146484374,59.938003715084996,-0.7515359553512724,-3.051951373324766
232.60000610351562,233.60000610351562,210.50999450683594,210.72999572753906,112177000,0.0,0.0,217.00400085449218,47.2530836020198,-1.2685413841616366,-2.6952690256591114
216.1999969482422,219.8699951171875,213.6699981689453,216.27000427246094,67443500,0.0,0.0,217.43600158691407,46.67697231044787,-1.0576168639385912,-2.3677383363220748
220.07000732421875,226.39999389648438,218.63999938964844,226.1699981689453,78891100,0.0,0.0,220.55,52.40671792333288,0.23492131871458355,-1.8472060785713493
224.5500030517578,228.47000122070312,216.8000030517578,228.1300048828125,83548600,0.0,0.0,222.29400024414062,52.3116438977551,1.504350463828331,-1.1768944334822622
224.66000366210938,231.4499969482422,223.8300018310547,229.80999755859375,72020000,0.0,0.0,222.2220001220703,60.16561917407169,2.715971912402381,-0.3983208515254565
228.0,232.6699981689453,226.32000732421875,230.2899932861328,59515100,0.0,0.0,226.13399963378907,55.864008120311276,3.7379234019602166,0.4289282650392935
229.3000030517578,229.9600067138672,223.52999877929688,226.77999877929688,54323000,0.0,0.0,228.23599853515626,58.334353272599316,4.148286168750161,1.1728000370384029
229.4499969482422,234.57000732421875,226.5500030517578,227.8699951171875,66761600,0.0,0.0,228.57599792480468,61.885345242318365,4.579852851618398,1.854210740112454
230.08999633789062,235.67999267578125,226.8800048828125,227.1999969482422,78010200,0.0,0.0,228.38999633789064,64.16589862122659,4.826688087446769,2.4487063074038335
234.0,244.24000549316406,232.1300048828125,243.9199981689453,102694600,0.0,0.0,231.21199645996094,70.47878571225769,6.895342016128296,3.338033566220091
241.52000427246094,243.99000549316406,235.9199981689453,238.25,99879100,0.0,0.0,232.8039978027344,63.44996998061109,7.890736231907255,4.2485741952486435
242.61000061035156,250.0,241.9199981689453,250.0,86927200,0.0,0.0,237.447998046875,70.1061450043107,9.987809736378267,5.396421400180503
254.0800018310547,257.19000244140625,249.0500030517578,254.27000427246094,88491000,0.0,0.0,242.72799987792968,68.65368439221952,12.117864568323796,6.740710124414043
252.5399932861328,257.04998779296875,252.27999877929688,257.0199890136719,65034300,0.0,0.0,248.69199829101564,65.71461895258915,14.089363595451914,8.210440897869342
260.6000061035156,261.75,251.52999877929688,254.22000122070312,67142200,0.0,0.0,250.7519989013672,81.61072033102208,15.28801402966539,9.625955585288072
257.3800048828125,260.70001220703125,254.1199951171875,260.4599914550781,70988100,0.0,0.0,255.19399719238282,81.79595805355754,16.882117107915377,11.07718793989372
259.0400085449219,264.8599853515625,255.77000427246094,261.6300048828125,80705700,0.0,0.0,257.51999816894534,79.18040464946327,18.210194286279545,12.503789248555048
262.6700134277344,263.9800109863281,248.52999877929688,258.0199890136719,87397600,0.0,0.0,258.2699951171875,73.9464805261485,18.768344980958318,13.756700422706981
247.5500030517578,251.16000366210938,241.5,249.02000427246094,93983900,0.0,0.0,256.6699981689453,63.77457070000304,18.08100176346352,14.621560706139048
244.47999572753906,249.7899932861328,237.80999755859375,240.66000366210938,80729200,0.0,0.0,253.95799865722657,56.680849357099646,16.45765595311221,14.988779760724238
246.69000244140625,250.9600067138672,244.5800018310547,250.0800018310547,86573200,0.0,0.0,251.8820007324219,63.9487609994583,16.116904123443533,15.214404635819422
249.0,249.8300018310547,240.6999969482422,240.8300018310547,68113300,0.0,0.0,247.7220001220703,57.06806822983856,14.684345417109853,15.108392791118499
243.55999755859375,246.2100067138672,240.55999755859375,244.5,56303200,0.0,0.0,245.01800231933595,59.13604096860135,13.851966468538592,14.857107524783967
243.82000732421875,247.42999267578125,239.50999450683594,241.0500030517578,66289500,0.0,0.0,243.42400207519532,48.23731970031961,12.696884921232026,14.425063001572212
241.80999755859375,242.7899932861328,232.33999633789062,238.77000427246094,83087100,0.0,0.0,243.04600219726564,50.333250735314685,11.420236561068833,13.824097710688058
220.1300048828125,223.33999633789062,214.3800048828125,217.8000030517578,142628900,0.0,0.0,236.59000244140626,31.545159224739947,7.907847494645694,12.640847663095233
220.1300048828125,221.91000366210938,213.74000549316406,219.16000366210938,86291900,0.0,0.0,232.2560028076172,29.1829642157481,5.159806205137187,11.144639367068448
220.00999450683594,224.25999450683594,217.1199951171875,219.57000732421875,62988800,0.0,0.0,227.27000427246094,27.161857452111335,2.940780366301624,9.503867563024121
221.39999389648438,222.82000732421875,218.92999267578125,221.3300018310547,49632800,0.0,0.0,223.3260040283203,29.684990346153043,1.320349094370016,7.867163866188248
221.58999633789062,222.0800018310547,217.89999389648438,220.88999938964844,50791800,0.0,0.0,219.7500030517578,23.67266317714548,-0.056318606218155765,6.282467369301857
220.7100067138672,222.27999877929688,219.22999572753906,220.6999969482422,49611900,0.0,0.0,220.3300018310547,22.407975633665615,-1.1978231424704688,4.786409265130927
218.89999389648438,220.47999572753906,215.72999572753906,218.85000610351562,47329000,0.0,0.0,220.26800231933595,22.95263262149507,-2.332227668585972,3.362681877004632
217.30999755859375,218.22000122070312,215.25999450683594,217.97000122070312,43268700,0.0,0.0,219.9480010986328,25.85160499740229,-3.3426393658253915,2.02161762739653
217.1300048828125,218.72000122070312,212.11000061035156,213.64999389648438,80938900,0.0,0.0,218.41199951171876,27.58505413641079,-4.642235110127899,0.6888470790631219
244.67999267578125,262.1199951171875,242.64999389648438,260.4800109863281,204491900,0.0,0.0,226.3300018310547,55.32459919124996,-0.2798987399523014,0.4950979151636813
256.010009765625,269.489990234375,255.32000732421875,269.19000244140625,161611900,0.0,0.0,236.0280029296875,64.60049298829495,4.274512126806684,1.2509807577930163
270.0,273.5400085449219,262.239990234375,262.510009765625,107653600,0.0,0.0,244.76000366210937,58.993313136608286,7.185506189663016,2.4378858445447924
264.510009765625,264.9800109863281,255.50999450683594,259.5199890136719,80521800,0.0,0.0,253.07000122070312,59.265566693075215,9.167223490027453,3.783753373984022
258.0400085449219,263.3500061035156,255.82000732421875,257.54998779296875,53993600,0.0,0.0,261.85,59.45047183828269,10.498654947623663,5.126733688985519
257.989990234375,259.75,249.25,249.85000610351562,66575300,0.0,0.0,259.7239990234375,68.61424017568254,10.632303462555313,6.227847643878918
252.0399932861328,254.0,246.6300048828125,248.97999572753906,57544800,0.0,0.0,255.68199768066407,67.41821531750307,10.57810220640539,7.097898556497642
244.55999755859375,248.89999389648438,238.8800048828125,242.83999633789062,68802400,0.0,0.0,251.74799499511718,62.739507642257735,9.763317381583477,7.630982321570407
247.33999633789062,255.27999877929688,246.2100067138672,251.44000244140625,69282500,0.0,0.0,250.13199768066406,65.33563808283016,10.035312711361087,8.111848399568666
284.6700134277344,289.5899963378906,275.6199951171875,288.5299987792969,165228700,0.0,0.0,256.3279998779297,75.08529448880745,14.479102038630856,9.385299127466107
288.8900146484375,299.75,285.5199890136719,296.9100036621094,117309200,0.0,0.0,265.73999938964846,76.64498754575315,18.978077179726824,11.3038547380207
299.1400146484375,328.7099914550781,297.6600036621094,321.2200012207031,204782800,0.0,0.0,280.18800048828126,80.93309224690998,25.33552226391066,14.11018824331858
346.29998779296875,358.6400146484375,336.0,350.0,210521600,0.0,0.0,301.6200012207031,84.1392101350478,33.68520227825272,18.025191050439208
342.739990234375,345.8399963378906,323.30999755859375,328.489990234375,155726000,0.0,0.0,317.0299987792969,77.27013227229108,37.798042842490275,21.979761408957543
335.8500061035156,344.6000061035156,322.5,330.239990234375,125405600,0.0,0.0,325.3719970703125,71.07806823079387,41.125931851753194,25.80899549760043
327.69000244140625,329.9800109863281,310.3699951171875,311.17999267578125,120726100,0.0,0.0,328.2259948730469,61.94050678301402,41.39049177177492,28.92529475248985
310.57000732421875,324.67999267578125,309.2200012207031,320.7200012207031,114440300,0.0,0.0,328.12599487304686,66.28797938283422,42.46598700806061,31.63343320364191
340.7300109863281,348.54998779296875,330.010009765625,338.739990234375,126547500,0.0,0.0,325.8739929199219,70.44703714678606,45.17591600521229,34.34192976398632
335.760009765625,347.3800048828125,332.75,346.0,88852500,0.0,0.0,329.37599487304686,72.22250335829821,47.95651802880792,37.06484741697504
345.0,346.6000061035156,334.29998779296875,342.0299987792969,66340700,0.0,0.0,331.73399658203124,73.6020019578255,49.47983591164797,39.54784511592742
343.80999755859375,347.989990234375,335.2799987792969,339.6400146484375,58011700,0.0,0.0,337.4260009765625,73.03354103532588,50.153669903496905,41.669010073453485
341.0899963378906,361.5299987792969,337.70001220703125,352.55999755859375,89140700,0.0,0.0,343.79400024414065,76.9476393696871,51.903330933829636,43.7158742455381
360.1400146484375,361.92999267578125,338.20001220703125,338.5899963378906,95890900,0.0,0.0,343.7640014648438,70.85427172374892,51.407513864234204,45.25420216928297
341.0,346.9599914550781,335.6600036621094,338.2300109863281,62295900,0.0,0.0,342.2100036621094,64.42922444015066,50.66161928957541,46.335685593344635
341.79998779296875,342.54998779296875,326.5899963378906,332.8900146484375,57896400,0.0,0.0,340.3820068359375,60.633650264291525,49.14024413618023,46.89659730191307
336.0799865722656,345.45001220703125,334.6499938964844,345.1600036621094,37167600,0.0,0.0,341.4860046386719,57.61741425109561,49.034826228948134,47.32424308732089
352.3800048828125,360.0,351.1499938964844,357.0899963378906,77986500,0.0,0.0,342.3920043945312,52.526908186845354,50.04350527308259,47.86809552447404
351.79998779296875,355.69000244140625,348.20001220703125,351.4200134277344,58267200,0.0,0.0,344.9580078125,59.21255034667942,49.915786665061376,48.277633752592
353.0,358.1000061035156,348.6000061035156,357.92999267578125,50810900,0.0,0.0,348.89800415039065,60.71512417482493,50.27404514519469,48.676916031112924
359.8699951171875,375.42999267578125,359.5,369.489990234375,81403600,0.0,0.0,356.21799926757814,73.95450066320812,51.610751509436795,49.26368312677815
377.4200134277344,389.489990234375,370.79998779296875,389.2200012207031,81455800,0.0,0.0,365.0299987792969,75.9666606202176,54.68253928166769,50.34745435775672
397.6099853515625,404.79998779296875,378.010009765625,389.7900085449219,95938600,0.0,0.0,371.57000122070315,72.30233888267456,56.929970184297304,51.663957523065484
392.6050109863281,407.8179931640625,390.8500061035156,405.32879638671875,28766214,0.0,0.0,382.3517578125,74.17071027413644,60.227195198017114,53.37660505805648
